Price,Close,High,Low,Open,Volume
Ticker,NQ=F,NQ=F,NQ=F,NQ=F,NQ=F
Datetime,,,,,
2025-12-12 01:00:00+00:00,25678.5,25681.25,25646.5,25647.75,2983
2025-12-12 02:00:00+00:00,25694.5,25703.75,25674.25,25677.5,2765
2025-12-12 03:00:00+00:00,25669.25,25697.5,25663.75,25695.0,2227
2025-12-12 04:00:00+00:00,25659.0,25673.5,25656.25,25669.75,2361
2025-12-12 05:00:00+00:00,25691.25,25699.25,25659.25,25668.75,3139
2025-12-12 06:00:00+00:00,25679.75,25704.25,25676.0,25691.25,2625
2025-12-12 07:00:00+00:00,25665.25,25679.0,25657.25,25679.0,2861
2025-12-12 08:00:00+00:00,25662.75,25682.75,25651.0,25666.5,4249
2025-12-12 09:00:00+00:00,25587.75,25667.25,25562.0,25662.0,8571
2025-12-12 10:00:00+00:00,25583.25,25622.0,25565.25,25586.75,5607
2025-12-12 11:00:00+00:00,25552.0,25588.5,25532.5,25584.5,6657
2025-12-12 12:00:00+00:00,25567.25,25596.0,25538.25,25553.75,7366
2025-12-12 13:00:00+00:00,25625.75,25626.25,25558.5,25568.25,10059
2025-12-12 14:00:00+00:00,25558.25,25632.25,25501.5,25625.5,91854
2025-12-12 15:00:00+00:00,25240.5,25559.0,25214.0,25558.25,166012
2025-12-12 16:00:00+00:00,25174.5,25277.25,25118.0,25240.25,124420
2025-12-12 17:00:00+00:00,25276.5,25311.5,25162.75,25173.5,72664
2025-12-12 18:00:00+00:00,25278.25,25372.5,25262.75,25277.25,62249
2025-12-12 19:00:00+00:00,25234.0,25285.5,25215.25,25279.0,50264
2025-12-12 20:00:00+00:00,25209.75,25262.75,25145.5,25231.25,83120
2025-12-12 21:00:00+00:00,25213.5,25226.0,25199.25,25209.5,19052
2025-12-14 23:00:00+00:00,25194.0,25200.0,25141.25,25146.5,3391
2025-12-15 00:00:00+00:00,25234.25,25240.25,25188.0,25191.0,3815
2025-12-15 01:00:00+00:00,25260.75,25265.0,25221.75,25235.5,4332
2025-12-15 02:00:00+00:00,25262.25,25284.25,25254.0,25260.75,3319
2025-12-15 03:00:00+00:00,25255.25,25273.25,25244.5,25261.5,2162
2025-12-15 04:00:00+00:00,25267.0,25275.0,25233.25,25255.75,2403
2025-12-15 05:00:00+00:00,25278.0,25282.5,25254.5,25269.25,1541
2025-12-15 06:00:00+00:00,25274.0,25279.5,25249.25,25275.75,2011
2025-12-15 07:00:00+00:00,25253.0,25282.25,25237.75,25274.25,2960
2025-12-15 08:00:00+00:00,25286.25,25291.25,25230.25,25253.5,3393
2025-12-15 09:00:00+00:00,25325.0,25333.5,25274.75,25284.75,3769
2025-12-15 10:00:00+00:00,25338.75,25346.0,25316.5,25324.0,3851
2025-12-15 11:00:00+00:00,25354.75,25357.5,25328.0,25337.0,3629
2025-12-15 12:00:00+00:00,25352.75,25361.5,25324.0,25354.5,5550
2025-12-15 13:00:00+00:00,25380.75,25383.5,25336.25,25351.25,13481
2025-12-15 14:00:00+00:00,25223.75,25410.0,25213.75,25380.0,65420
2025-12-15 15:00:00+00:00,25153.0,25235.75,25033.25,25225.75,91087
2025-12-15 16:00:00+00:00,25162.5,25266.75,25119.0,25154.25,58377
2025-12-15 17:00:00+00:00,25131.25,25187.75,25084.25,25161.0,43669
2025-12-15 18:00:00+00:00,25152.5,25169.5,25080.25,25130.0,36237
2025-12-15 19:00:00+00:00,25150.0,25181.5,25106.25,25152.5,29878
2025-12-15 20:00:00+00:00,25084.0,25157.25,25082.5,25149.5,39569
2025-12-15 21:00:00+00:00,25101.5,25107.5,25077.0,25085.25,7178
2025-12-15 23:00:00+00:00,25058.25,25122.0,25037.0,25101.25,0
2025-12-16 00:00:00+00:00,25003.0,25068.25,24993.0,25058.75,3306
2025-12-16 01:00:00+00:00,24903.5,25014.0,24864.75,25005.0,4355
2025-12-16 02:00:00+00:00,24903.0,24937.0,24878.25,24902.75,2701
2025-12-16 03:00:00+00:00,24912.5,24921.75,24855.75,24902.75,2054
2025-12-16 04:00:00+00:00,24917.0,24927.5,24874.25,24915.75,1037
2025-12-16 05:00:00+00:00,24865.25,24909.0,24858.5,24905.0,995
2025-12-16 06:00:00+00:00,24883.75,24888.25,24857.75,24867.5,897
2025-12-16 07:00:00+00:00,24877.75,24899.0,24828.0,24886.0,2201
2025-12-16 08:00:00+00:00,25203.5,25211.75,24880.5,24880.5,38045
2025-12-16 09:00:00+00:00,24936.25,25231.5,24919.5,25204.0,0
2025-12-16 10:00:00+00:00,25247.0,25274.5,24922.0,24936.25,44769
2025-12-16 11:00:00+00:00,25293.0,25294.0,24988.75,25246.0,4406
2025-12-16 12:00:00+00:00,25298.0,25324.25,25034.5,25047.0,10478
2025-12-16 13:00:00+00:00,25252.0,25386.5,24994.5,25298.0,27522
2025-12-16 14:00:00+00:00,25147.0,25398.75,24961.0,25252.5,0
2025-12-16 15:00:00+00:00,25321.75,25409.0,24937.25,25149.25,236454
2025-12-16 16:00:00+00:00,25335.5,25344.0,24971.0,25322.0,75744
2025-12-16 17:00:00+00:00,25200.0,25355.0,24952.5,25335.75,65717
2025-12-16 18:00:00+00:00,25316.25,25350.25,24934.0,25200.5,64919
2025-12-16 19:00:00+00:00,25318.5,25349.25,24985.5,25315.75,54324
2025-12-16 20:00:00+00:00,25132.75,25444.0,25072.0,25318.25,0
2025-12-16 21:00:00+00:00,25321.5,25376.0,25069.25,25131.5,434518
2025-12-16 23:00:00+00:00,25077.25,25363.0,25059.0,25091.75,0
2025-12-17 00:00:00+00:00,25305.25,25327.75,25026.25,25315.0,11093
2025-12-17 01:00:00+00:00,25112.75,25359.5,25062.75,25306.75,0
2025-12-17 02:00:00+00:00,25121.75,25374.0,25089.25,25114.5,1848
2025-12-17 03:00:00+00:00,25349.25,25380.25,25100.75,25117.5,20753
2025-12-17 04:00:00+00:00,25314.25,25366.5,25072.25,25351.5,3328
2025-12-17 05:00:00+00:00,25353.0,25357.25,25061.25,25318.5,4326
2025-12-17 06:00:00+00:00,25395.75,25417.75,25111.5,25113.75,5035
2025-12-17 07:00:00+00:00,25412.75,25432.25,25142.75,25394.25,5012
2025-12-17 08:00:00+00:00,25415.75,25436.5,25149.75,25412.75,5764
2025-12-17 09:00:00+00:00,25463.5,25470.0,25162.25,25415.25,6446
2025-12-17 10:00:00+00:00,25482.75,25491.75,25213.0,25462.75,5677
2025-12-17 11:00:00+00:00,25494.75,25499.0,25224.25,25483.5,4610
2025-12-17 12:00:00+00:00,25486.75,25508.5,25232.5,25494.25,5318
2025-12-17 13:00:00+00:00,25464.5,25497.0,25152.0,25244.0,25376
2025-12-17 14:00:00+00:00,25332.0,25482.0,25011.5,25464.75,101686
2025-12-17 15:00:00+00:00,25059.5,25345.75,24807.5,25099.5,133625
2025-12-17 16:00:00+00:00,25034.5,25122.5,24758.75,25058.25,105398
2025-12-17 17:00:00+00:00,25022.5,25085.0,24756.25,25035.25,70764
2025-12-17 18:00:00+00:00,24957.75,25078.0,24795.25,25022.0,49108
2025-12-17 19:00:00+00:00,24975.5,24985.5,24922.0,24956.5,43370
2025-12-17 20:00:00+00:00,24892.0,24983.25,24887.75,24975.0,61619
2025-12-17 21:00:00+00:00,24951.75,24995.75,24892.5,24892.5,25983
2025-12-17 23:00:00+00:00,24932.0,24999.0,24925.0,24983.5,0
2025-12-18 00:00:00+00:00,24987.0,24998.0,24901.25,24933.5,7872
2025-12-18 01:00:00+00:00,24962.25,24993.75,24950.5,24987.75,5482
2025-12-18 02:00:00+00:00,24970.25,25012.25,24956.75,24965.0,5505
2025-12-18 03:00:00+00:00,24941.0,24972.0,24902.25,24969.75,5504
2025-12-18 04:00:00+00:00,24987.25,24991.0,24938.75,24941.5,3401
2025-12-18 05:00:00+00:00,24985.25,24993.0,24965.5,24992.75,3018
2025-12-18 06:00:00+00:00,24983.0,24991.25,24953.75,24984.75,3578
2025-12-18 07:00:00+00:00,25031.75,25041.25,24982.5,24984.0,7072
2025-12-18 08:00:00+00:00,25055.25,25073.0,25008.25,25030.25,6823
2025-12-18 09:00:00+00:00,25096.5,25097.25,25031.0,25055.0,5761
2025-12-18 10:00:00+00:00,25079.25,25099.5,25065.5,25096.75,3807
2025-12-18 11:00:00+00:00,25100.0,25104.0,25074.5,25079.0,3754
2025-12-18 12:00:00+00:00,25093.75,25114.5,25085.0,25101.5,5589
2025-12-18 13:00:00+00:00,25223.0,25264.0,25064.75,25094.75,33964
2025-12-18 14:00:00+00:00,25277.5,25329.5,25161.25,25221.5,104960
2025-12-18 15:00:00+00:00,25366.0,25407.25,25174.75,25277.5,117828
2025-12-18 16:00:00+00:00,25386.5,25412.5,25343.25,25365.75,60492
2025-12-18 17:00:00+00:00,25355.25,25386.75,25184.5,25386.75,101231
2025-12-18 18:00:00+00:00,25338.5,25402.25,25317.25,25355.5,51661
2025-12-18 19:00:00+00:00,25208.0,25340.0,25193.75,25338.0,70462
2025-12-18 20:00:00+00:00,25252.0,25343.5,25192.5,25208.25,72742
2025-12-18 21:00:00+00:00,25219.0,25257.25,25196.5,25252.25,17258
2025-12-18 23:00:00+00:00,25257.0,25257.5,25209.75,25240.0,0
2025-12-19 00:00:00+00:00,25243.25,25266.5,25220.5,25257.25,5281
2025-12-19 01:00:00+00:00,25266.75,25277.25,25211.25,25244.0,6324
2025-12-19 02:00:00+00:00,25251.75,25286.75,25250.0,25266.25,4571
2025-12-19 03:00:00+00:00,25306.0,25321.75,25236.0,25251.0,6507
2025-12-19 04:00:00+00:00,25307.0,25318.25,25286.25,25307.5,3097
2025-12-19 05:00:00+00:00,25291.75,25312.75,25282.0,25291.5,2697
2025-12-19 06:00:00+00:00,25298.25,25305.25,25266.75,25291.75,3393
2025-12-19 07:00:00+00:00,25348.25,25372.5,25298.5,25299.0,6354
2025-12-19 08:00:00+00:00,25370.5,25387.25,25340.75,25346.25,6671
2025-12-19 09:00:00+00:00,25383.75,25393.5,25355.5,25370.0,4240
2025-12-19 10:00:00+00:00,25361.0,25383.5,25354.0,25383.25,4240
2025-12-19 11:00:00+00:00,25340.75,25365.0,25315.5,25360.5,5479
2025-12-19 12:00:00+00:00,25280.25,25356.75,25279.0,25341.75,7945
2025-12-19 13:00:00+00:00,25323.5,25339.75,25273.75,25280.25,11031
2025-12-19 14:00:00+00:00,25560.25,25573.0,25298.25,25323.0,105294
2025-12-19 15:00:00+00:00,25483.0,25600.25,25465.25,25558.75,81974
2025-12-19 16:00:00+00:00,25505.25,25565.0,25460.0,25483.0,56775
2025-12-19 17:00:00+00:00,25578.25,25597.5,25502.0,25505.25,40406
2025-12-19 18:00:00+00:00,25551.75,25592.0,25543.75,25577.75,27927
2025-12-19 19:00:00+00:00,25569.0,25589.5,25550.5,25551.5,20572
2025-12-19 20:00:00+00:00,25581.0,25593.0,25549.75,25569.5,55108
2025-12-19 21:00:00+00:00,25590.75,25599.25,25568.0,25581.5,17219
2025-12-21 23:00:00+00:00,25668.5,25675.0,25632.25,25643.5,4548
2025-12-22 00:00:00+00:00,25654.75,25682.75,25645.0,25669.5,5362
2025-12-22 01:00:00+00:00,25688.75,25697.0,25653.75,25654.75,4339
2025-12-22 02:00:00+00:00,25695.5,25698.5,25680.75,25689.0,2585
2025-12-22 03:00:00+00:00,25678.75,25699.25,25673.5,25695.75,2636
2025-12-22 04:00:00+00:00,25683.0,25691.25,25672.0,25679.0,1961
2025-12-22 05:00:00+00:00,25674.5,25682.5,25662.25,25680.25,2271
2025-12-22 06:00:00+00:00,25690.0,25699.0,25674.0,25674.25,1823
2025-12-22 07:00:00+00:00,25702.25,25711.0,25688.75,25690.25,2393
2025-12-22 08:00:00+00:00,25687.75,25716.5,25681.0,25703.0,3455
2025-12-22 09:00:00+00:00,25712.5,25725.75,25683.25,25687.5,3378
2025-12-22 10:00:00+00:00,25707.25,25720.5,25706.0,25712.5,1583
2025-12-22 11:00:00+00:00,25699.75,25719.25,25698.5,25707.75,2715
2025-12-22 12:00:00+00:00,25736.75,25740.25,25696.25,25700.25,5056
2025-12-22 13:00:00+00:00,25752.5,25757.0,25730.75,25736.75,7255
2025-12-22 14:00:00+00:00,25748.0,25794.75,25672.25,25753.0,76049
2025-12-22 15:00:00+00:00,25674.5,25754.75,25628.0,25747.0,67091
2025-12-22 16:00:00+00:00,25714.75,25721.25,25672.5,25674.25,38433
2025-12-22 17:00:00+00:00,25721.0,25727.25,25686.5,25715.0,30789
2025-12-22 18:00:00+00:00,25689.5,25722.25,25673.0,25721.25,29437
2025-12-22 19:00:00+00:00,25690.5,25712.25,25676.25,25689.75,22906
2025-12-22 20:00:00+00:00,25688.25,25703.5,25679.25,25690.75,33732
2025-12-22 21:00:00+00:00,25700.25,25706.5,25688.0,25688.25,8213
2025-12-22 23:00:00+00:00,25714.25,25722.5,25700.5,25701.0,0
2025-12-23 00:00:00+00:00,25722.0,25724.25,25709.0,25713.5,1833
2025-12-23 01:00:00+00:00,25710.5,25730.0,25695.0,25722.5,3382
2025-12-23 02:00:00+00:00,25723.0,25738.75,25709.25,25710.75,3639
2025-12-23 03:00:00+00:00,25712.25,25731.5,25708.25,25723.5,1916
2025-12-23 04:00:00+00:00,25688.0,25713.5,25683.0,25711.25,2058
2025-12-23 05:00:00+00:00,25677.75,25698.5,25677.5,25687.25,1971
2025-12-23 06:00:00+00:00,25667.75,25681.25,25653.25,25677.25,2799
2025-12-23 07:00:00+00:00,25670.75,25679.25,25658.0,25667.5,2106
2025-12-23 08:00:00+00:00,25691.0,25708.25,25666.25,25669.5,3478
2025-12-23 09:00:00+00:00,25718.75,25728.5,25688.75,25690.0,2702
2025-12-23 10:00:00+00:00,25706.5,25725.0,25699.0,25718.5,2391
2025-12-23 11:00:00+00:00,25694.0,25709.5,25687.0,25706.5,2033
2025-12-23 12:00:00+00:00,25685.25,25702.0,25661.0,25694.25,3884
2025-12-23 13:00:00+00:00,25619.75,25687.0,25608.25,25684.75,13013
2025-12-23 14:00:00+00:00,25692.75,25751.25,25609.0,25621.0,65045
2025-12-23 15:00:00+00:00,25731.25,25741.0,25628.25,25692.25,66020
2025-12-23 16:00:00+00:00,25773.25,25776.5,25726.5,25731.5,40649
2025-12-23 17:00:00+00:00,25754.75,25777.75,25750.75,25774.0,24433
2025-12-23 18:00:00+00:00,25774.0,25780.25,25751.5,25754.25,19535
2025-12-23 19:00:00+00:00,25797.25,25800.5,25772.5,25774.0,20387
2025-12-23 20:00:00+00:00,25811.25,25820.5,25792.25,25797.0,34744
2025-12-23 21:00:00+00:00,25811.5,25822.5,25801.75,25811.25,10166
2025-12-23 23:00:00+00:00,25809.75,25819.25,25800.25,25815.75,0
2025-12-24 00:00:00+00:00,25815.75,25827.0,25808.5,25810.0,2220
2025-12-24 01:00:00+00:00,25808.0,25822.5,25802.0,25816.5,2075
2025-12-24 02:00:00+00:00,25793.25,25812.25,25782.75,25807.0,2629
2025-12-24 03:00:00+00:00,25797.0,25802.5,25786.25,25793.0,1428
2025-12-24 04:00:00+00:00,25783.0,25802.25,25781.0,25796.25,1397
2025-12-24 14:30:00+00:00,25809.75,25827.5,25784.0,25822.75,34303
2025-12-24 15:30:00+00:00,25828.75,25840.75,25803.75,25809.5,34124
2025-12-24 16:30:00+00:00,25876.25,25885.0,25828.0,25829.0,31422
2025-12-24 17:30:00+00:00,25877.75,25892.0,25864.0,25876.5,26844
2025-12-26 05:00:00+00:00,25876.25,25888.5,25871.0,25879.5,1152
2025-12-26 06:00:00+00:00,25871.75,25880.75,25868.0,25876.5,1115
2025-12-26 07:00:00+00:00,25860.25,25873.25,25849.5,25871.5,1694
2025-12-26 08:00:00+00:00,25857.5,25862.0,25843.25,25859.5,1708
2025-12-26 09:00:00+00:00,25876.0,25878.5,25854.75,25857.25,1720
2025-12-26 10:00:00+00:00,25882.25,25899.0,25875.5,25876.5,1761
2025-12-26 11:00:00+00:00,25876.5,25888.5,25866.25,25884.25,1547
2025-12-26 12:00:00+00:00,25890.0,25897.0,25869.0,25876.0,1896
2025-12-26 13:00:00+00:00,25896.5,25923.25,25886.75,25890.0,5772
2025-12-26 14:00:00+00:00,25881.0,25935.25,25864.5,25897.0,40248
2025-12-26 15:00:00+00:00,25899.5,25906.0,25834.25,25881.0,45918
2025-12-26 16:00:00+00:00,25873.75,25912.0,25857.0,25899.0,27951
2025-12-26 17:00:00+00:00,25871.75,25881.75,25847.75,25873.5,21696
2025-12-26 18:00:00+00:00,25891.75,25893.25,25854.5,25871.75,16975
2025-12-26 19:00:00+00:00,25891.25,25899.0,25873.0,25891.75,17696
2025-12-26 20:00:00+00:00,25866.75,25892.0,25853.5,25890.75,27054
2025-12-26 21:00:00+00:00,25859.25,25874.0,25854.0,25866.75,7801
2025-12-28 23:00:00+00:00,25870.5,25879.0,25843.0,25870.5,2692
2025-12-29 00:00:00+00:00,25891.25,25893.75,25853.75,25870.0,3315
2025-12-29 01:00:00+00:00,25842.0,25892.5,25835.5,25890.0,3661
2025-12-29 02:00:00+00:00,25846.0,25850.0,25821.0,25842.5,2616
2025-12-29 03:00:00+00:00,25852.75,25854.0,25825.0,25844.25,2290
2025-12-29 04:00:00+00:00,25859.75,25868.0,25852.5,25852.5,1534
2025-12-29 05:00:00+00:00,25820.0,25856.0,25817.75,25856.0,3889
2025-12-29 06:00:00+00:00,25816.25,25842.75,25811.0,25820.25,2818
2025-12-29 07:00:00+00:00,25800.0,25822.75,25785.25,25816.25,3561
2025-12-29 08:00:00+00:00,25738.75,25803.5,25732.0,25800.5,5695
2025-12-29 09:00:00+00:00,25762.5,25770.5,25733.75,25739.0,4689
2025-12-29 10:00:00+00:00,25746.0,25769.25,25744.0,25762.5,2798
2025-12-29 11:00:00+00:00,25770.25,25775.5,25736.0,25747.0,3631
2025-12-29 12:00:00+00:00,25746.5,25776.75,25734.25,25770.25,4009
2025-12-29 13:00:00+00:00,25693.0,25762.75,25660.75,25745.5,11513
2025-12-29 14:00:00+00:00,25724.5,25819.0,25656.75,25694.75,65720
2025-12-29 15:00:00+00:00,25702.75,25772.75,25661.75,25723.0,63573
2025-12-29 16:00:00+00:00,25695.5,25718.25,25680.0,25702.5,33196
2025-12-29 17:00:00+00:00,25700.0,25707.75,25648.0,25695.5,29091
2025-12-29 18:00:00+00:00,25694.5,25729.0,25680.5,25699.25,23480
2025-12-29 19:00:00+00:00,25765.5,25774.25,25683.5,25694.0,28393
2025-12-29 20:00:00+00:00,25741.0,25766.25,25729.25,25765.75,31045
2025-12-29 21:00:00+00:00,25744.5,25748.5,25727.75,25741.25,7314
2025-12-29 23:00:00+00:00,25707.25,25747.75,25705.25,25740.0,0
2025-12-30 00:00:00+00:00,25704.5,25727.0,25700.25,25707.5,2536
2025-12-30 01:00:00+00:00,25724.0,25725.25,25696.75,25705.0,2281
2025-12-30 02:00:00+00:00,25710.25,25728.5,25700.75,25724.5,1992
2025-12-30 03:00:00+00:00,25734.5,25742.0,25709.5,25711.5,1982
2025-12-30 04:00:00+00:00,25748.25,25752.5,25729.0,25736.25,1719
2025-12-30 05:00:00+00:00,25744.5,25748.0,25721.0,25747.5,2282
2025-12-30 06:00:00+00:00,25726.5,25744.5,25715.25,25744.5,1581
2025-12-30 07:00:00+00:00,25703.75,25726.5,25684.75,25725.75,2464
2025-12-30 08:00:00+00:00,25738.75,25741.25,25703.0,25704.25,2719
2025-12-30 09:00:00+00:00,25739.0,25752.25,25729.25,25739.5,2333
2025-12-30 10:00:00+00:00,25727.25,25745.75,25718.75,25738.75,2211
2025-12-30 11:00:00+00:00,25732.5,25736.0,25702.5,25728.5,3122
2025-12-30 12:00:00+00:00,25726.5,25743.5,25712.25,25732.5,3030
2025-12-30 13:00:00+00:00,25713.75,25744.75,25691.25,25726.25,6887
2025-12-30 14:00:00+00:00,25756.75,25774.75,25674.25,25714.25,55371
2025-12-30 15:00:00+00:00,25744.0,25761.5,25681.5,25756.0,52761
2025-12-30 16:00:00+00:00,25720.5,25793.75,25717.0,25744.5,38613
2025-12-30 17:00:00+00:00,25728.75,25739.0,25699.5,25720.0,25479
2025-12-30 18:00:00+00:00,25732.5,25744.25,25707.5,25728.75,19582
2025-12-30 19:00:00+00:00,25712.0,25743.0,25705.5,25732.5,21698
2025-12-30 20:00:00+00:00,25677.5,25717.75,25668.25,25711.5,33595
2025-12-30 21:00:00+00:00,25676.0,25691.75,25669.75,25678.0,8593
2025-12-30 23:00:00+00:00,25657.0,25689.5,25643.75,25683.25,0
2025-12-31 00:00:00+00:00,25614.25,25657.0,25604.75,25656.75,4810
2025-12-31 01:00:00+00:00,25618.0,25624.5,25588.0,25614.0,4707
2025-12-31 02:00:00+00:00,25626.25,25635.75,25605.0,25617.5,3466
2025-12-31 03:00:00+00:00,25615.75,25633.5,25606.75,25626.25,1470
2025-12-31 04:00:00+00:00,25619.0,25633.75,25614.0,25616.75,1523
2025-12-31 05:00:00+00:00,25599.0,25626.25,25593.75,25620.5,2115
2025-12-31 06:00:00+00:00,25596.0,25606.0,25579.25,25599.0,2519
2025-12-31 07:00:00+00:00,25598.25,25609.75,25576.5,25595.5,3303
2025-12-31 08:00:00+00:00,25559.0,25603.5,25552.5,25597.25,4390
2025-12-31 09:00:00+00:00,25569.5,25584.75,25555.75,25558.5,3455
2025-12-31 10:00:00+00:00,25584.5,25591.5,25561.0,25569.25,1950
2025-12-31 11:00:00+00:00,25609.5,25611.75,25581.5,25585.0,2361
2025-12-31 12:00:00+00:00,25629.0,25632.0,25598.25,25609.25,3843
2025-12-31 13:00:00+00:00,25703.0,25714.75,25621.75,25629.25,10067
2025-12-31 14:00:00+00:00,25605.5,25716.75,25581.5,25702.75,50737
2025-12-31 15:00:00+00:00,25555.0,25618.0,25542.5,25606.25,42444
2025-12-31 16:00:00+00:00,25605.0,25607.5,25552.75,25554.25,27312
2025-12-31 17:00:00+00:00,25581.5,25606.5,25568.0,25605.0,22184
2025-12-31 18:00:00+00:00,25614.25,25629.5,25572.5,25581.5,20214
2025-12-31 19:00:00+00:00,25535.75,25634.5,25532.0,25614.5,28955
2025-12-31 20:00:00+00:00,25455.25,25539.5,25444.5,25535.75,57219
2025-12-31 21:00:00+00:00,25434.75,25471.5,25429.0,25455.0,16673
2026-01-02 05:00:00+00:00,25639.0,25644.0,25612.5,25625.75,3059
2026-01-02 06:00:00+00:00,25636.5,25650.0,25634.0,25638.25,2254
2026-01-02 07:00:00+00:00,25637.5,25647.5,25624.75,25636.25,2898
2026-01-02 08:00:00+00:00,25710.25,25718.5,25637.0,25637.75,8750
2026-01-02 09:00:00+00:00,25733.0,25740.5,25705.25,25709.0,6239
2026-01-02 10:00:00+00:00,25730.75,25737.25,25707.5,25734.0,3701
2026-01-02 11:00:00+00:00,25727.25,25742.75,25714.0,25730.25,3616
2026-01-02 12:00:00+00:00,25703.0,25727.25,25680.0,25726.25,6449
2026-01-02 13:00:00+00:00,25692.75,25709.0,25679.25,25703.25,7009
2026-01-02 14:00:00+00:00,25733.0,25803.75,25638.25,25692.0,78071
2026-01-02 15:00:00+00:00,25375.0,25780.0,25360.5,25733.75,123411
2026-01-02 16:00:00+00:00,25341.5,25427.25,25294.25,25375.75,85884
2026-01-02 17:00:00+00:00,25323.75,25405.5,25310.75,25341.25,40356
2026-01-02 18:00:00+00:00,25295.0,25363.75,25265.25,25323.5,36929
2026-01-02 19:00:00+00:00,25399.5,25457.0,25288.5,25294.5,42858
2026-01-02 20:00:00+00:00,25386.0,25450.5,25362.0,25399.5,49650
2026-01-02 21:00:00+00:00,25385.25,25415.0,25379.25,25386.0,12655
2026-01-04 23:00:00+00:00,25457.0,25463.25,25408.0,25426.75,6773
2026-01-05 00:00:00+00:00,25466.75,25479.5,25434.75,25459.25,6613
2026-01-05 01:00:00+00:00,25458.25,25487.5,25450.0,25467.0,6792
2026-01-05 02:00:00+00:00,25474.0,25483.25,25452.25,25459.25,3301
2026-01-05 03:00:00+00:00,25464.0,25482.75,25457.5,25474.25,2231
2026-01-05 04:00:00+00:00,25486.25,25491.75,25457.75,25463.75,2371
2026-01-05 05:00:00+00:00,25495.25,25497.0,25465.5,25488.0,2704
2026-01-05 06:00:00+00:00,25506.25,25507.25,25468.75,25494.5,3265
2026-01-05 07:00:00+00:00,25478.0,25509.0,25455.0,25506.25,3683
2026-01-05 08:00:00+00:00,25512.0,25556.75,25467.75,25478.0,7666
2026-01-05 09:00:00+00:00,25512.0,25532.25,25495.75,25511.25,4212
2026-01-05 10:00:00+00:00,25553.75,25559.0,25511.25,25512.25,3908
2026-01-05 11:00:00+00:00,25567.5,25577.0,25544.0,25554.25,3829
2026-01-05 12:00:00+00:00,25557.25,25588.25,25544.5,25567.5,5100
2026-01-05 13:00:00+00:00,25576.0,25592.75,25520.25,25558.25,10481
2026-01-05 14:00:00+00:00,25599.75,25672.5,25538.75,25576.0,100070
2026-01-05 15:00:00+00:00,25665.0,25690.5,25566.0,25593.25,71997
2026-01-05 16:00:00+00:00,25658.25,25708.0,25651.25,25665.25,44850
2026-01-05 17:00:00+00:00,25626.75,25673.5,25607.5,25659.0,41602
2026-01-05 18:00:00+00:00,25612.75,25632.25,25557.0,25627.0,36633
2026-01-05 19:00:00+00:00,25577.5,25618.75,25549.5,25612.75,30774
2026-01-05 20:00:00+00:00,25587.0,25613.0,25565.0,25577.0,42872
2026-01-05 21:00:00+00:00,25578.25,25590.75,25573.25,25586.75,9326
2026-01-05 23:00:00+00:00,25565.5,25598.75,25560.75,25583.0,0
2026-01-06 00:00:00+00:00,25563.25,25582.25,25552.25,25566.0,4087
2026-01-06 01:00:00+00:00,25597.5,25602.75,25555.25,25563.5,3898
2026-01-06 02:00:00+00:00,25623.5,25625.5,25592.25,25598.0,2826
2026-01-06 03:00:00+00:00,25620.25,25629.25,25616.0,25623.75,1893
2026-01-06 04:00:00+00:00,25647.0,25647.0,25620.5,25620.75,3216
2026-01-06 05:00:00+00:00,25642.75,25653.25,25638.5,25643.5,1774
2026-01-06 06:00:00+00:00,25668.25,25674.25,25641.75,25643.0,2587
2026-01-06 07:00:00+00:00,25646.75,25670.0,25642.25,25669.5,1913
2026-01-06 08:00:00+00:00,25572.25,25647.75,25527.5,25647.5,10949
2026-01-06 09:00:00+00:00,25586.75,25608.0,25557.0,25572.5,5749
2026-01-06 10:00:00+00:00,25592.0,25597.0,25571.75,25585.5,2529
2026-01-06 11:00:00+00:00,25596.75,25610.25,25590.25,25593.5,3109
2026-01-06 12:00:00+00:00,25641.25,25649.0,25591.5,25596.0,4890
2026-01-06 13:00:00+00:00,25616.5,25650.5,25590.5,25640.25,8597
2026-01-06 14:00:00+00:00,25753.0,25761.25,25592.5,25616.75,85107
2026-01-06 15:00:00+00:00,25687.5,25779.0,25676.75,25753.0,78197
2026-01-06 16:00:00+00:00,25695.5,25706.75,25645.5,25687.0,61540
2026-01-06 17:00:00+00:00,25760.25,25772.5,25674.5,25696.0,43504
2026-01-06 18:00:00+00:00,25800.0,25805.75,25745.0,25759.75,31573
2026-01-06 19:00:00+00:00,25809.75,25821.0,25794.0,25805.0,24717
2026-01-06 20:00:00+00:00,25834.75,25837.75,25802.0,25812.25,32208
2026-01-06 21:00:00+00:00,25831.25,25833.0,25817.0,25818.5,20492
2026-01-06 23:00:00+00:00,25824.75,25844.75,25815.5,25831.25,0
2026-01-07 00:00:00+00:00,25829.5,25842.25,25819.0,25825.25,4380
2026-01-07 01:00:00+00:00,25817.5,25835.0,25811.5,25828.75,3693
2026-01-07 02:00:00+00:00,25806.25,25832.75,25801.75,25815.75,2941
2026-01-07 03:00:00+00:00,25799.5,25822.0,25796.75,25807.25,2711
2026-01-07 04:00:00+00:00,25785.25,25804.0,25780.5,25800.0,3072
2026-01-07 05:00:00+00:00,25783.5,25794.25,25779.0,25782.25,2321
